,months_as_customer,age,policy_number,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,days_since_policy_binding,fraud_satus,Contract Years,total_premiums_paid,net_value_of_customer,policy_bind_date_month,policy_bind_date_day,incident_date_month,incident_date_day,auto_make_encoded,auto_model_encoded,incident_city_encoded,incident_severity_encoded
876,247,39,599031,1,0,500,1558.29,0,456781,0,5,10,15,4,0,-49300,3,3,3,3,6,6,168,5,1,2,1,2,1,7700,770,1540,5390,10,2,2000,0,8511,1,20.583333333333332,32074.802499999998,24374.802499999998,10,29,2,16,10,2,6,3
877,405,57,676255,1,2,1000,1132.47,4000000,434293,1,4,8,8,2,46300,0,0,0,2,2,1,3,318,21,3,1,2,3,1,61440,10240,10240,40960,10,2,2008,0,5490,1,33.75,38220.8625,-23219.137499999997,12,28,1,8,10,2,3,2
878,144,37,985446,2,1,2000,1896.91,0,460895,0,6,5,17,1,73700,0,0,1,0,1,4,1,805,17,3,2,1,3,0,54400,5440,10880,38080,3,32,2015,1,835,0,12.0,22762.920000000002,-31637.079999999998,10,11,1,24,3,32,1,0
879,338,47,884180,0,2,500,1143.46,4000000,601600,1,4,8,14,2,0,0,2,0,2,2,0,0,424,4,1,2,2,1,1,58560,9760,9760,39040,8,12,2002,0,7123,1,28.166666666666668,32207.45666666667,-26352.54333333333,8,19,2,18,8,12,0,2
880,121,34,571462,1,2,500,1285.42,0,465440,1,4,8,18,5,0,0,2,0,0,1,5,4,63,11,1,0,1,1,0,67300,6730,6730,53840,4,30,2000,1,8745,0,10.083333333333334,12961.318333333335,-54338.681666666664,2,11,1,21,4,30,4,0
881,398,55,815883,2,1,2000,1305.26,0,455482,1,4,4,16,5,66200,-49700,2,1,0,1,5,2,603,18,1,1,1,3,2,36740,3340,6680,26720,2,37,1998,1,8591,0,33.166666666666664,43291.12333333333,6551.123333333329,7,2,1,8,2,37,2,0
882,9,30,258265,0,0,1000,1073.83,0,438877,0,2,6,7,1,0,0,2,1,2,3,1,4,532,12,1,1,0,0,0,85690,15580,15580,54530,2,0,2011,0,7603,1,0.75,805.3725,-84884.6275,4,10,2,2,2,0,4,2
883,115,31,569714,2,2,1000,1051.67,0,479824,0,0,3,3,1,0,0,0,2,0,0,6,5,48,18,3,2,0,3,0,34160,0,4270,29890,1,5,2005,1,3374,0,9.583333333333334,10078.504166666668,-24081.495833333334,12,4,3,1,1,5,5,0
884,280,48,180008,0,1,1000,1387.35,0,477415,1,3,13,13,1,0,-72000,2,0,1,1,6,2,538,16,1,0,2,2,1,61320,10220,10220,40880,2,22,1998,0,203,1,23.333333333333332,32371.5,-28948.5,7,16,2,4,2,22,2,1
885,254,45,633375,0,1,500,1083.64,0,614372,1,3,7,13,0,59800,0,0,1,2,3,0,1,747,19,3,2,0,0,1,79680,13280,13280,53120,2,0,2004,0,4181,1,21.166666666666668,22937.04666666667,-56742.95333333333,9,17,2,27,2,0,1,2
886,141,30,556538,0,1,1000,1851.78,0,465248,0,2,2,8,2,78800,0,2,0,2,1,4,5,689,13,1,0,1,0,2,61740,6860,6860,48020,1,4,2002,0,5322,1,11.75,21758.415,-39981.585,7,15,2,9,1,4,5,2
887,441,55,669501,1,1,500,1270.29,4000000,449421,1,1,1,8,0,24000,-50500,1,3,1,4,5,0,999,4,1,0,0,0,0,6400,640,640,5120,6,10,2002,0,2031,1,36.75,46683.1575,40283.1575,7,29,2,19,6,10,0,1
888,381,55,963761,2,2,500,1459.99,0,445856,0,4,7,5,5,35900,0,2,1,0,1,4,4,732,8,1,2,1,2,2,60600,12120,6060,42420,0,33,2011,0,8675,1,31.75,46354.6825,-14245.317499999997,4,13,1,12,0,33,4,0
889,191,38,753005,0,0,2000,1253.44,0,608525,0,5,2,17,1,0,0,0,2,0,0,5,2,695,19,3,0,2,0,0,56320,10240,5120,40960,13,20,2007,0,3366,1,15.916666666666666,19950.586666666666,-36369.41333333333,11,20,2,7,13,20,2,0
890,145,34,454758,1,0,1000,1142.48,0,608813,0,3,8,17,2,0,0,2,2,2,0,0,3,864,18,1,2,2,0,0,52250,9500,4750,38000,11,21,2012,0,9004,1,12.083333333333334,13804.966666666665,-38445.03333333333,5,20,1,13,11,21,3,2
891,479,60,698589,0,2,1000,1188.45,0,459295,0,4,3,4,2,0,-44800,0,1,2,2,4,0,249,9,2,1,0,3,1,53900,5390,10780,37730,10,3,2006,0,4434,1,39.916666666666664,47438.9625,-6461.0374999999985,11,28,1,18,10,3,0,2
892,215,35,330119,0,2,1000,1125.4,0,606144,1,5,0,19,0,40000,-43400,3,3,3,4,6,1,768,6,1,1,2,1,0,2640,220,440,1980,7,36,2001,0,3866,1,17.916666666666668,20163.416666666668,17523.416666666668,6,15,1,15,7,36,1,3
893,41,33,164464,2,1,500,1294.41,0,476315,1,2,13,17,0,0,0,3,3,1,4,0,0,448,8,1,2,0,0,1,8970,1380,1380,6210,4,27,2011,0,1611,1,3.4166666666666665,4422.5675,-4547.4325,9,26,2,23,4,27,0,1
894,45,31,927354,1,0,500,1459.5,0,475891,1,4,8,12,1,0,0,1,3,1,4,1,6,25,6,1,1,1,3,1,6000,1000,1000,4000,11,19,2000,0,8921,1,3.75,5473.125,-526.875,9,15,2,17,11,19,6,1
895,156,38,231508,0,0,500,1367.99,0,462525,1,2,1,2,3,26500,0,0,0,0,1,6,3,173,23,3,1,0,3,1,55200,11040,5520,38640,10,1,1998,1,1980,0,13.0,17783.87,-37416.130000000005,9,16,2,17,10,1,3,0
896,246,45,272910,1,1,500,1594.37,0,606283,1,0,3,2,3,0,0,1,3,3,4,4,5,511,13,1,0,0,3,2,7260,660,1320,5280,10,1,2008,0,5638,1,20.5,32684.584999999995,25424.584999999995,8,12,1,18,10,1,5,3
897,178,39,305758,0,0,500,1035.99,0,465252,0,3,3,17,3,0,0,0,0,1,3,1,6,570,3,3,0,2,0,1,64680,11760,11760,41160,7,36,2010,0,2141,1,14.833333333333334,15367.185,-49312.815,3,8,1,17,7,36,6,1
898,237,43,950542,2,1,500,911.53,0,449979,0,6,11,1,0,53200,0,2,1,0,3,6,4,487,23,1,0,0,1,0,59200,0,11840,47360,3,25,1998,0,2130,1,19.75,18002.7175,-41197.2825,4,27,2,25,3,25,4,0
899,127,34,291544,2,2,500,1319.97,0,604681,0,0,2,13,3,73700,0,3,3,1,4,0,0,383,8,1,2,1,3,1,4700,470,940,3290,10,1,1998,0,3079,1,10.583333333333334,13969.6825,9269.6825,8,2,1,6,10,1,0,1
900,1,33,388616,2,1,2000,1391.63,0,466390,1,0,11,18,0,61200,0,2,2,2,2,1,1,837,23,1,2,0,3,0,69400,6940,6940,55520,8,7,2000,0,7022,1,0.08333333333333333,115.96916666666668,-69284.03083333334,12,6,2,26,8,7,1,2
901,5,21,577992,1,1,500,915.41,5000000,612316,0,2,3,17,3,0,0,2,2,2,3,1,4,829,23,1,2,0,0,0,40500,4050,4050,32400,9,29,1998,0,4473,1,0.4166666666666667,381.42083333333335,-40118.57916666667,11,13,2,11,9,29,4,2
902,64,28,342830,0,2,1000,1468.82,0,474731,1,3,5,16,2,56800,-51800,0,2,1,1,4,5,286,9,3,0,2,1,0,60000,5000,10000,45000,6,6,1997,0,8497,1,5.333333333333333,7833.706666666666,-52166.293333333335,11,9,2,13,6,6,5,1
903,142,30,491170,1,2,500,1412.76,0,603260,1,6,1,1,5,66400,-63700,2,2,1,2,6,5,782,22,1,2,2,3,0,67320,11220,11220,44880,13,20,1996,0,6205,1,11.833333333333334,16717.66,-50602.34,1,14,1,10,13,20,5,1
904,97,27,175553,2,2,500,1588.26,0,434370,0,2,12,12,0,56700,-49300,0,2,2,2,5,5,776,22,3,2,2,1,2,75690,8410,8410,58870,10,3,2014,0,4657,1,8.083333333333334,12838.435,-62851.565,4,25,1,24,10,3,5,2
905,121,31,439341,1,0,1000,1140.91,0,478388,1,0,0,13,2,51300,0,0,2,0,1,5,3,2,15,3,0,1,2,1,64300,6430,6430,51440,3,32,2002,1,8611,0,10.083333333333334,11504.175833333333,-52795.824166666665,7,20,2,15,3,32,3,0
906,225,43,221186,2,0,1000,1517.54,0,617883,1,3,8,4,3,0,-20900,0,1,0,3,4,1,927,16,3,0,2,0,2,64400,6440,6440,51520,2,37,2011,0,3801,1,18.75,28453.875,-35946.125,8,13,1,9,2,37,1,0
907,425,53,868031,2,1,2000,912.29,0,464808,0,2,8,13,0,42900,-39100,0,0,1,1,6,3,625,17,3,1,1,2,1,97080,16180,16180,64720,10,1,2005,0,8987,1,35.416666666666664,32310.27083333333,-64769.72916666667,6,24,1,31,10,1,3,1
908,285,44,844117,2,1,2000,1144.3,0,609458,1,4,8,0,1,52600,0,3,3,1,3,6,4,146,3,1,2,1,0,1,5500,500,500,4500,6,10,2010,0,8568,1,23.75,27177.125,21677.125,8,21,2,4,6,10,4,1
909,192,38,744557,1,2,1000,1281.43,0,432405,0,5,13,16,1,65100,-50300,0,1,2,2,4,3,949,10,3,1,0,2,0,30700,3070,6140,21490,7,36,2010,0,1435,1,16.0,20502.88,-10197.119999999999,2,25,1,30,7,36,3,2
910,285,48,159536,0,0,2000,1101.85,0,457875,0,1,11,7,5,46100,0,2,2,1,3,3,6,239,9,1,0,1,2,2,33480,3720,3720,26040,9,29,2012,0,753,1,23.75,26168.937499999996,-7311.062500000004,2,4,2,27,9,29,6,1
911,98,26,727109,1,2,2000,1082.1,0,477268,1,3,3,11,2,0,-30900,0,0,2,3,6,3,159,13,2,1,0,1,2,65430,14540,7270,43620,7,36,2001,0,5098,1,8.166666666666666,8837.15,-56592.85,2,20,2,5,7,36,3,2
912,175,36,155604,2,2,500,1185.44,0,437580,1,5,3,11,1,44900,-52500,0,1,0,3,0,3,385,15,3,2,2,1,2,42680,3880,7760,31040,0,31,2006,1,8368,0,14.583333333333334,17287.666666666668,-25392.333333333332,3,3,1,30,0,31,3,0
913,259,45,608443,0,2,2000,1175.07,0,457121,1,4,2,12,1,30100,0,2,2,1,1,6,6,647,23,1,1,1,1,0,87780,7980,7980,71820,6,8,2011,0,2935,1,21.583333333333332,25361.9275,-62418.072499999995,12,21,1,3,6,8,6,1
914,140,36,117862,2,2,2000,979.26,0,436364,0,3,13,6,3,0,-67000,0,0,0,1,1,5,723,2,4,2,0,2,2,72800,14560,14560,43680,6,6,1998,0,5343,1,11.666666666666666,11424.7,-61375.3,7,14,3,1,6,6,5,0
915,231,37,991553,2,1,500,920.81,0,467654,0,2,11,5,5,0,0,2,1,0,1,4,2,369,14,1,2,2,0,1,71190,0,7910,63280,8,7,1997,1,8464,0,19.25,17725.5925,-53464.4075,12,12,2,13,8,7,2,0
916,186,38,727443,2,0,500,922.85,0,471148,1,2,0,9,0,70300,-70900,3,3,3,4,1,2,515,7,1,1,1,1,2,3600,400,400,2800,6,10,1999,0,604,1,15.5,14304.175000000001,10704.175000000001,7,1,2,25,6,10,2,3
917,229,41,378587,2,1,2000,1107.59,3000000,468202,1,6,12,5,1,65400,0,2,2,0,2,1,1,662,23,1,0,1,3,0,62640,10440,10440,41760,8,7,2009,0,5882,1,19.083333333333332,21136.509166666667,-41503.49083333333,12,16,1,23,8,7,1,0
918,180,36,420948,0,0,500,1272.46,0,456959,1,1,9,8,5,0,0,0,0,1,0,1,4,152,7,3,2,2,1,1,69630,12660,6330,50640,12,11,1998,0,47,1,15.0,19086.9,-50543.1,1,3,2,19,12,11,4,1
919,188,33,457188,0,1,1000,1340.24,0,447274,1,2,10,5,3,0,-68800,0,1,1,3,1,2,479,8,3,2,1,0,1,76010,13820,6910,55280,4,30,1995,1,7618,0,15.666666666666666,20997.093333333334,-55012.90666666666,4,1,2,8,4,30,2,1
920,214,40,118236,2,0,1000,1648.0,0,608405,1,3,13,0,1,57700,-43500,2,1,2,2,6,4,632,17,1,0,1,0,2,44220,8040,4020,32160,0,23,2000,0,5286,1,17.833333333333332,29389.333333333336,-14830.666666666664,8,15,2,4,0,23,4,2
921,178,38,987524,0,1,500,1381.14,0,472253,0,1,7,4,5,0,0,0,1,1,2,1,4,519,10,3,0,0,3,0,57200,5200,10400,41600,2,22,2011,0,101,1,14.833333333333334,20486.910000000003,-36713.09,11,13,2,22,2,22,4,1
922,55,35,490596,0,2,500,1198.44,8000000,438923,1,4,8,14,5,0,0,3,3,1,3,6,1,388,9,1,0,0,3,0,3080,560,560,1960,9,35,1998,0,1440,1,4.583333333333333,5492.85,2412.8500000000004,2,4,1,14,9,35,1,1
923,90,31,524215,2,1,2000,951.27,0,607131,0,6,7,10,1,42100,0,2,1,2,2,4,2,871,2,1,2,1,0,2,75790,13780,6890,55120,0,31,2007,0,8962,1,7.5,7134.525,-68655.475,6,24,1,6,0,31,2,2
924,135,30,913464,1,2,2000,1341.24,0,601701,0,4,4,16,5,37100,-46500,0,1,1,0,6,5,932,18,3,0,0,1,0,32670,5940,2970,23760,6,6,2003,0,2189,1,11.25,15088.949999999999,-17581.050000000003,1,21,1,19,6,6,5,1
925,277,46,398484,0,1,2000,1177.57,0,469220,0,0,0,18,0,0,-65500,3,3,1,3,5,0,849,4,1,1,2,3,0,3870,430,860,2580,7,36,2010,0,8113,1,23.083333333333332,27182.240833333333,23312.240833333333,11,7,1,24,7,36,0,1
926,211,38,752504,1,1,1000,1055.09,0,433250,0,5,13,18,3,0,0,2,0,2,1,1,1,223,12,1,1,0,3,2,91520,8320,16640,66560,2,38,2005,1,6466,0,17.583333333333332,18551.999166666665,-72968.00083333334,5,15,1,27,2,38,1,2
927,156,32,449263,0,1,500,1479.48,0,444413,1,5,9,3,4,0,0,2,0,0,2,1,4,12,15,1,2,1,3,2,74690,6790,13580,54320,4,30,2008,1,8334,0,13.0,19233.24,-55456.759999999995,3,20,1,13,4,30,4,0
928,84,30,844007,1,2,2000,1827.38,0,433593,1,0,8,14,2,0,-15900,3,3,3,3,5,6,564,9,1,2,1,3,1,4620,420,840,3360,1,5,1998,0,7122,1,7.0,12791.66,8171.66,7,17,1,15,1,5,6,3
929,136,32,686522,1,0,500,1169.62,0,458143,0,3,11,19,1,0,0,2,2,0,3,4,0,787,6,1,2,0,0,0,55000,10000,10000,35000,12,9,2008,1,5152,0,11.333333333333334,13255.69333333333,-41744.30666666667,12,27,2,4,12,9,0,0
930,310,48,670142,1,0,500,1516.34,0,474167,0,3,0,17,4,11000,0,0,1,0,3,4,6,195,11,4,2,0,2,0,59400,13200,6600,39600,10,2,1996,1,5630,0,25.833333333333332,39172.11666666667,-20227.88333333333,8,6,1,4,10,2,6,0
931,123,34,607687,2,2,2000,1270.21,0,476413,0,1,11,17,0,16100,-61200,0,2,2,1,3,1,86,13,3,0,1,1,1,55260,6140,0,49120,9,35,2000,0,2874,1,10.25,13019.6525,-42240.3475,3,3,1,14,9,35,1,2
932,243,44,967713,0,1,500,809.11,0,600208,1,3,2,14,2,33200,0,0,2,1,2,0,6,935,4,3,1,2,1,2,51400,5140,10280,35980,6,10,1996,0,6242,1,20.25,16384.4775,-35015.5225,12,25,1,27,6,10,6,1
933,36,37,291902,0,2,1000,1115.81,0,618926,0,5,6,15,0,0,-59800,0,2,1,0,1,1,180,20,3,2,1,3,1,48780,5420,10840,32520,4,27,2008,0,463,1,3.0,3347.43,-45432.57,11,6,2,12,4,27,1,1
934,146,31,149839,2,0,1000,1457.65,5000000,606219,0,1,1,4,3,0,0,0,1,0,0,5,5,6,0,3,0,1,3,1,52380,5820,5820,40740,12,18,2010,0,8901,1,12.166666666666666,17734.74166666667,-34645.25833333333,9,21,2,3,12,18,5,0
935,154,34,840225,2,0,1000,1041.36,0,448436,0,3,8,6,0,53100,-43900,0,2,2,2,6,2,731,18,4,1,2,3,2,74360,13520,13520,47320,12,18,2005,1,5592,0,12.833333333333334,13364.119999999997,-60995.880000000005,10,5,1,26,12,18,2,2
936,204,40,643226,2,1,1000,1693.83,7000000,447976,1,2,10,14,2,44000,-20800,2,0,1,3,1,4,901,6,1,1,1,0,1,53400,5340,5340,42720,6,8,2003,0,8312,1,17.0,28795.11,-24604.89,4,7,1,9,6,8,4,1
937,458,59,535879,1,0,1000,1685.69,0,472236,0,2,10,10,5,31400,0,2,0,2,3,5,2,306,23,1,1,2,2,2,71800,14360,14360,43080,7,17,1995,0,2175,1,38.166666666666664,64337.16833333333,-7462.831666666672,3,5,2,17,7,17,2,2
938,147,31,746630,1,1,500,1054.92,6000000,468232,0,6,9,8,3,51900,0,2,0,0,2,1,4,508,4,1,1,0,0,1,68240,8530,0,59710,12,11,2013,1,6549,0,12.25,12922.770000000002,-55317.229999999996,2,10,1,16,12,11,4,0
939,279,45,598308,1,1,2000,1333.97,6000000,620819,0,4,7,3,4,61100,-30700,0,1,0,2,4,0,672,21,3,1,1,0,1,61050,11100,11100,38850,4,30,2011,1,8385,0,23.25,31014.8025,-30035.1975,1,28,1,12,4,30,0,0
940,308,47,720356,2,0,1000,1013.61,6000000,452349,0,0,2,12,3,45700,-41400,1,3,1,4,1,6,373,7,1,1,1,1,2,5590,860,860,3870,11,19,2002,0,474,1,25.666666666666668,26015.99,20425.99,9,16,1,3,11,19,6,1
941,284,48,724752,0,2,500,958.3,0,464646,0,6,6,8,0,47900,0,0,2,0,1,1,1,664,19,3,1,0,0,1,46860,8520,8520,29820,13,28,1998,0,2442,1,23.666666666666668,22679.766666666666,-24180.233333333334,5,16,1,22,13,28,1,0
942,108,31,148498,1,1,2000,1112.04,6000000,472209,0,6,7,0,3,52800,-54300,1,3,1,4,4,0,741,5,1,0,1,3,0,4290,780,780,2730,13,28,1998,0,4757,1,9.0,10008.36,5718.360000000001,1,4,1,13,13,28,0,1
943,421,57,110122,1,1,2000,1206.26,0,459955,0,0,1,3,3,69900,0,0,0,1,3,0,0,734,22,3,2,0,0,0,78500,15700,7850,54950,1,4,2015,0,4687,1,35.083333333333336,42319.621666666666,-36180.378333333334,4,2,1,31,1,4,0,1
944,266,42,281388,0,2,1000,763.67,0,473389,1,0,9,12,3,12800,-49700,2,2,2,3,4,4,73,12,1,2,1,3,2,70830,7870,7870,55090,7,17,2005,0,6047,1,22.166666666666668,16928.018333333333,-53901.98166666667,7,16,2,4,7,17,4,2
945,412,56,728600,0,1,500,1042.56,0,616767,1,2,5,19,3,0,-66100,0,0,2,3,4,6,562,19,3,0,0,2,0,68040,15120,7560,45360,11,15,1997,0,4541,1,34.333333333333336,35794.56,-32245.440000000002,8,15,1,20,11,15,6,2
946,31,32,231548,0,0,2000,1263.48,4000000,442948,0,3,7,10,5,46800,-87300,2,2,0,1,6,2,618,10,1,1,2,0,1,63600,5300,10600,47700,1,5,1997,1,5632,0,2.5833333333333335,3263.9900000000002,-60336.01,9,7,2,7,1,5,2,0
947,465,63,531160,0,1,500,1006.99,6000000,458936,0,5,11,2,3,0,0,2,2,1,2,6,1,809,7,1,0,0,3,1,43560,4840,4840,33880,11,21,2015,0,1120,1,38.75,39020.8625,-4539.137499999997,1,12,2,5,11,21,1,1
948,126,31,889003,2,1,1000,1328.26,0,613921,1,5,11,8,1,42300,-45800,2,0,2,3,6,2,268,17,1,0,1,1,0,60840,13520,6760,40560,11,15,2011,0,6711,1,10.5,13946.73,-46893.270000000004,8,18,1,2,11,15,2,2
949,407,55,193213,2,0,1000,1250.08,5000000,474598,0,6,12,3,5,0,-57700,0,2,2,3,6,0,85,0,3,1,2,3,2,68160,11360,11360,45440,5,13,2010,0,6908,1,33.916666666666664,42398.54666666667,-25761.45333333333,3,11,2,8,5,13,0,2
950,101,27,557218,0,2,500,982.7,6000000,440865,0,1,13,18,4,30800,-43700,1,3,1,4,4,0,786,9,1,0,1,0,0,5170,940,470,3760,12,9,2001,0,6260,1,8.416666666666666,8271.058333333332,3101.0583333333325,11,23,1,13,12,9,0,1
951,187,37,125591,1,2,1000,1412.06,5000000,450947,0,5,10,15,1,60100,0,2,2,2,0,0,5,680,21,1,1,0,3,1,57700,5770,5770,46160,9,26,2000,0,526,1,15.583333333333334,22004.601666666666,-35695.39833333333,8,8,1,16,9,26,5,2
952,252,46,227244,1,2,2000,1066.7,0,473370,0,3,5,17,3,0,0,0,0,2,2,5,3,591,22,3,0,0,2,0,89520,14920,14920,59680,1,4,2014,0,6635,1,21.0,22400.7,-67119.3,11,30,1,30,1,4,3,2
953,229,43,791425,1,1,2000,1585.54,0,463153,1,2,10,15,1,42600,-44400,3,3,1,4,6,2,933,3,1,0,1,0,2,4620,420,840,3360,13,20,2012,0,6462,1,19.083333333333332,30257.388333333332,25637.388333333332,6,18,2,26,13,20,2,1
954,246,39,354455,1,1,1000,1416.08,0,612546,0,3,2,19,2,0,-36600,2,1,1,0,6,4,641,16,1,2,0,3,1,45180,5020,5020,35140,6,8,2004,0,2840,1,20.5,29029.64,-16150.36,4,19,1,27,6,8,4,1
955,190,38,601042,2,1,500,1246.03,0,442919,1,3,2,12,4,61900,-50000,2,2,2,2,1,5,431,14,1,2,0,0,0,45100,9020,4510,31570,9,26,2013,0,2688,1,15.833333333333334,19728.80833333333,-25371.19166666667,9,19,1,28,9,26,5,2
956,95,32,433663,1,2,2000,1356.64,0,449352,1,5,6,9,1,67800,-48600,0,2,2,3,4,6,777,21,3,2,0,3,2,83160,15120,15120,52920,12,9,2003,0,6638,1,7.916666666666667,10740.066666666668,-72419.93333333333,12,21,2,23,12,9,6,2
957,205,42,471938,0,0,2000,1387.7,4000000,470104,0,2,8,16,2,0,0,2,1,1,3,6,1,327,19,1,0,2,1,0,86130,15660,15660,54810,3,32,1995,0,2541,1,17.083333333333332,23706.541666666668,-62423.45833333333,2,3,1,18,3,32,1,1
958,41,25,564654,2,0,1000,1004.14,0,459889,1,5,8,17,5,35400,0,0,0,0,1,0,2,363,13,3,0,1,3,0,48000,9600,4800,33600,4,30,1995,0,4232,1,3.4166666666666665,3430.8116666666665,-44569.18833333333,7,16,2,15,4,30,2,0
959,137,35,645723,2,2,500,1107.07,0,478868,0,2,10,12,0,0,-45300,3,3,1,3,5,2,712,21,1,0,0,0,2,3300,600,600,2100,10,1,2008,0,8676,1,11.416666666666666,12639.049166666666,9339.049166666666,5,5,2,4,10,1,2,1
960,194,34,573572,0,0,500,1429.96,0,463307,0,3,10,2,0,67800,0,0,1,1,0,1,3,959,11,3,0,1,2,2,57200,11440,5720,40040,12,9,2005,0,8611,1,16.166666666666668,23117.68666666667,-34082.31333333333,6,16,1,12,12,9,3,1
961,128,35,437960,1,1,1000,1074.99,0,453620,0,0,0,3,0,0,-48800,3,3,3,3,5,1,272,16,1,1,2,0,1,7590,1380,690,5520,0,23,2012,0,5022,1,10.666666666666666,11466.56,3876.5599999999995,4,3,1,2,0,23,1,3
962,150,37,649800,2,2,1000,1007.0,0,466238,0,6,13,2,4,30400,-89400,2,1,2,3,5,0,789,9,1,0,0,2,1,80080,12320,12320,55440,3,32,2013,0,317,1,12.5,12587.5,-67492.5,3,16,1,27,3,32,0,2
963,104,30,544225,2,0,500,1052.85,0,607697,0,4,10,16,2,0,-70100,3,3,1,3,6,5,334,8,1,0,0,0,2,4800,960,480,3360,2,0,2006,0,1651,1,8.666666666666666,9124.699999999999,4324.699999999999,8,3,2,9,2,0,5,1
964,163,37,390256,1,2,1000,1200.33,4000000,477631,0,2,2,6,3,0,-36400,3,3,1,3,6,6,642,7,1,1,2,1,2,3900,390,780,2730,13,20,2008,1,1899,0,13.583333333333334,16304.482499999998,12404.482499999998,11,25,2,6,13,20,6,1
965,80,26,488597,0,0,1000,1343.0,0,443625,1,5,5,4,2,64600,0,2,0,1,2,4,0,491,12,1,1,0,0,0,90400,9040,9040,72320,2,0,1995,0,4988,1,6.666666666666667,8953.333333333334,-81446.66666666667,5,8,1,3,2,0,0,1
966,65,29,133889,2,1,2000,1441.6,5000000,472223,0,4,11,11,3,0,0,0,1,1,2,0,1,136,21,3,2,0,0,1,62900,6290,12580,44030,7,17,1998,0,3864,1,5.416666666666667,7808.666666666666,-55091.333333333336,6,14,1,12,7,17,1,1
967,179,32,931901,2,0,1000,1433.42,6000000,608328,0,0,10,0,3,53800,0,2,1,0,3,0,0,781,4,1,2,1,2,0,54200,5420,10840,37940,9,35,2014,1,7473,0,14.916666666666666,21381.848333333335,-32818.151666666665,8,7,1,22,9,35,0,0
968,372,50,769475,2,2,2000,1368.57,0,474860,0,4,12,13,2,0,0,0,2,0,3,1,3,866,18,3,0,2,2,2,51800,5180,10360,36260,0,23,2003,0,3782,1,31.0,42425.67,-9374.330000000002,8,26,1,3,0,23,3,0
969,398,55,844062,2,1,500,862.19,0,606858,1,2,0,12,4,69400,0,3,3,3,3,4,3,807,7,1,1,2,3,1,6600,600,1200,4800,0,23,2012,0,9040,1,33.166666666666664,28595.968333333338,21995.968333333338,5,25,2,23,0,23,3,3
970,213,35,844129,2,1,500,871.46,0,477938,1,4,12,12,0,58500,-77700,2,2,2,1,4,4,495,13,1,2,2,0,2,74140,13480,6740,53920,5,13,2007,0,8890,1,17.75,15468.415,-58671.585,9,20,1,22,5,13,4,2
971,79,25,732169,2,2,500,1863.04,0,462698,0,0,8,13,1,53400,-35200,2,0,2,1,5,3,816,0,1,0,2,1,1,67800,13560,6780,47460,8,7,1995,0,5213,1,6.583333333333333,12265.013333333332,-55534.986666666664,11,5,2,13,8,7,3,2
972,232,44,221854,2,1,2000,1181.64,0,454552,1,1,7,8,5,25800,0,2,1,0,1,1,3,28,22,1,1,1,1,2,55400,5540,11080,38780,7,17,2002,1,7433,0,19.333333333333332,22845.040000000005,-32554.959999999995,10,3,2,8,7,17,3,0
973,230,37,776950,0,2,1000,1060.74,0,471585,1,6,12,15,3,0,-51500,2,1,0,0,4,1,18,15,1,2,2,3,1,49100,9820,4910,34370,11,19,1996,1,3560,0,19.166666666666668,20330.85,-28769.15,4,11,1,9,11,19,1,0
974,234,41,291006,1,0,500,951.56,0,455426,0,3,13,18,5,59400,-78600,0,2,0,3,4,5,324,3,3,0,2,1,1,98280,15120,7560,75600,3,34,2007,1,9034,0,19.5,18555.42,-79724.58,5,16,2,8,3,34,5,0
975,240,40,845751,1,0,500,1533.71,9000000,469856,0,3,10,14,3,0,-70900,0,1,2,1,5,3,682,18,2,2,0,2,1,66550,6050,12100,48400,5,13,2008,0,3773,1,20.0,30674.2,-35875.8,9,11,1,10,5,13,3,2
976,143,33,889764,2,2,1000,1200.09,0,454191,0,0,2,2,4,38400,-5700,0,2,0,1,6,0,792,17,3,1,2,2,1,70400,14080,7040,49280,0,31,2002,0,7727,1,11.916666666666666,14301.072499999998,-56098.927500000005,11,30,1,26,0,31,0,0
977,266,42,929306,1,0,500,1093.83,4000000,468454,1,0,0,2,2,0,-49600,0,2,0,0,6,6,437,18,3,1,1,1,0,53280,4440,8880,39960,11,19,2015,1,4370,0,22.166666666666668,24246.565,-29033.435,3,6,2,21,11,19,6,0
978,89,32,515457,1,1,1000,988.93,0,614187,0,2,2,9,4,27600,0,2,0,2,2,1,1,204,11,1,1,2,3,2,84590,15380,15380,53830,4,27,1999,0,6610,1,7.416666666666667,7334.564166666666,-77255.43583333334,12,18,1,23,4,27,1,2
979,229,37,556270,1,2,1000,1331.94,0,433974,0,5,4,0,1,0,-55400,2,1,2,2,1,1,726,17,1,0,0,2,2,54560,9920,9920,34720,10,3,2004,0,7289,1,19.083333333333332,25417.855,-29142.145,2,21,2,5,10,3,1,2
